#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T06:48:00Z,4.81,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T07:44:00Z,5.34,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T07:48:00Z,4.96,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T07:56:00Z,4.96,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T08:08:00Z,4.89,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T08:16:00Z,4.89,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T08:28:00Z,4.91,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T08:36:00Z,4.91,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T08:48:00Z,4.9,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T08:56:00Z,4.9,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T09:52:00Z,5.8,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T09:56:00Z,5.8,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T10:00:00Z,4.82,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T10:12:00Z,4.87,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T10:20:00Z,4.96,_value,AQI
,,0,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-25T12:20:00Z,4.82,_value,AQI
,,1,2025-08-24T13:25:29.797480728Z,2025-08-25T13:25:29.797480728Z,2025-08-24T17:20:00Z,3.91,_value,Temperature
