#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T08:04:00Z,5.49,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T08:16:00Z,5.49,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T08:24:00Z,6.98,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T08:36:00Z,5.33,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T08:44:00Z,5.28,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T08:56:00Z,6.58,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T09:52:00Z,5.51,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T09:56:00Z,5.83,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T10:00:00Z,5.83,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T10:12:00Z,5.83,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T10:20:00Z,6.35,_value,Temperature
,,1,2025-08-24T13:22:51.066165614Z,2025-08-25T13:22:51.066165614Z,2025-08-25T12:16:00Z,5.65,_value,Temperature

